,tail_num,manufacturer,model
602,N436UA,AIRBUS INDUSTRIE,A320-232
603,N464UA,AIRBUS INDUSTRIE,A320-232
604,N424UA,AIRBUS INDUSTRIE,A320-232
605,N483UA,AIRBUS INDUSTRIE,A320-232
606,N465UA,AIRBUS INDUSTRIE,A320-232
607,N418UA,AIRBUS INDUSTRIE,A320-232
608,N661UA,BOEING,767-322
609,N79279,BOEING,737-824
610,N57862,BOEING,757-33N
611,N73259,BOEING,737-824
612,N27421,BOEING,737-924ER
613,N77525,BOEING,737-824
614,N38257,BOEING,737-824
615,N38454,BOEING,737-924ER
616,N26902,BOEING,787-8
617,N37281,BOEING,737-824
618,N76269,BOEING,737-824
619,N15712,BOEING,737-724
620,N14228,BOEING,737-824
621,N12221,BOEING,737-824
622,N34460,BOEING,737-924ER
623,N75425,BOEING,737-924ER
624,N38268,BOEING,737-824
625,N25705,BOEING,737-724
626,N29124,BOEING,757-224
627,N53442,BOEING,737-924ER
628,N33264,BOEING,737-824
629,N37290,BOEING,737-824
630,N78524,BOEING,737-824
631,N77261,BOEING,737-824
632,N73445,BOEING,737-924ER
633,N72405,BOEING,737-924
634,N54241,BOEING,737-824
635,N15710,BOEING,737-724
636,N38417,BOEING,737-924ER
637,N17244,BOEING,737-824
638,N18243,BOEING,737-824
639,N38458,BOEING,737-924ER
640,N38446,BOEING,737-924ER
641,N37419,BOEING,737-924ER
642,N37287,BOEING,737-824
643,N76265,BOEING,737-824
644,N76528,BOEING,737-824
645,N75426,BOEING,737-924ER
646,N669AW,AIRBUS,A320-232
647,N551UW,AIRBUS,A321-231
648,N680AW,AIRBUS,A320-232
649,N180US,AIRBUS INDUSTRIE,A321-211
650,N117UW,AIRBUS INDUSTRIE,A320-214
651,N107US,AIRBUS INDUSTRIE,A320-214
652,N556UW,AIRBUS,A321-231
653,N125UW,AIRBUS,A320-214
654,N128UW,AIRBUS,A320-214
655,N700UW,AIRBUS INDUSTRIE,A319-112
656,N633VA,AIRBUS,A320-214
657,N527VA,AIRBUS,A319-112
658,N522VA,AIRBUS,A319-112
659,N640VA,AIRBUS,A320-214
660,N521LR,BOMBARDIER INC,CL-600-2C10
661,N362AA,BOEING,767-323
662,N438AA,MCDONNELL DOUGLAS,DC-9-83(MD-83)
663,N592AA,MCDONNELL DOUGLAS,DC-9-83(MD-83)
664,N528AS,BOEING,737-890
665,N531AS,BOEING,737-890
666,N306AS,BOEING,737-990
667,N296JB,EMBRAER,ERJ 190-100 IGW
668,N317JB,EMBRAER,ERJ 190-100 IGW
669,N281JB,EMBRAER,ERJ 190-100 IGW
670,N906DE,MCDONNELL DOUGLAS CORPORATION,MD-88
671,N989DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
672,N956DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
673,N13132,EMBRAER,EMB-145XR
674,N12135,EMBRAER,EMB-145XR
675,N14907,EMBRAER,EMB-145LR
676,N13123,EMBRAER,EMB-145XR
677,N12540,EMBRAER,EMB-145LR
678,N14186,EMBRAER,EMB-145XR
679,N17115,EMBRAER,EMB-145XR
680,N134EV,BOMBARDIER INC,CL-600-2D24
681,N695CA,BOMBARDIER INC,CL-600-2D24
682,N133EV,BOMBARDIER INC,CL-600-2D24
683,N606LR,BOMBARDIER INC,CL-600-2D24
684,N614QX,BOMBARDIER INC,CL-600-2C10
685,N710EV,BOMBARDIER INC,CL-600-2C10
686,N709EV,BOMBARDIER INC,CL-600-2C10
687,N916DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
688,N904DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
689,N724EV,BOMBARDIER INC,CL-600-2C10
690,N612QX,BOMBARDIER INC,CL-600-2C10
691,N720EV,BOMBARDIER INC,CL-600-2C10
692,N17169,EMBRAER,EMB-145XR
693,N14174,EMBRAER,EMB-145XR
694,N16149,EMBRAER,EMB-145XR
695,N14177,EMBRAER,EMB-145XR
696,N12564,EMBRAER,EMB-145LR
697,N13550,EMBRAER,EMB-145LR
698,N11176,EMBRAER,EMB-145XR
699,N14198,EMBRAER,EMB-145XR
700,N18557,EMBRAER,EMB-145LR
701,N16559,EMBRAER,EMB-145LR
702,N19554,EMBRAER,EMB-145LR
703,N16981,EMBRAER,EMB-145LR
704,N909SW,BOMBARDIER INC,CL-600-2B19
705,N771SK,BOMBARDIER INC,CL-600-2C10
706,N790SK,BOMBARDIER INC,CL-600-2C10
707,N732SK,BOMBARDIER INC,CL-600-2C10
708,N952SW,BOMBARDIER INC,CL-600-2B19
709,N939SW,BOMBARDIER INC,CL-600-2B19
710,N712SK,BOMBARDIER INC,CL-600-2C10
711,N788SK,BOMBARDIER INC,CL-600-2C10
712,N748SK,BOMBARDIER INC,CL-600-2C10
713,N588UA,BOEING,757-222
714,N413UA,AIRBUS INDUSTRIE,A320-232
715,N404UA,AIRBUS INDUSTRIE,A320-232
716,N503UA,BOEING,757-222
717,N660UA,BOEING,767-322
718,N488UA,AIRBUS INDUSTRIE,A320-232
719,N489UA,AIRBUS,A320-232
720,N421UA,AIRBUS INDUSTRIE,A320-232
721,N435UA,AIRBUS INDUSTRIE,A320-232
722,N73860,BOEING,757-33N
723,N39463,BOEING,737-924ER
724,N58101,BOEING,757-224
725,N17730,BOEING,737-724
726,N76514,BOEING,737-824
727,N26906,BOEING,787-8
728,N87507,BOEING,737-824
729,N75433,BOEING,737-924ER
730,N30401,BOEING,737-924
731,N24706,BOEING,737-724
732,N14231,BOEING,737-824
733,N79402,BOEING,737-924
734,N37456,BOEING,737-924ER
735,N73406,BOEING,737-924
736,N13750,BOEING,737-724
737,N407UA,AIRBUS INDUSTRIE,A320-232
738,N412UA,AIRBUS INDUSTRIE,A320-232
739,N597UA,BOEING,757-222
740,N419UA,AIRBUS INDUSTRIE,A320-232
741,N445UA,AIRBUS INDUSTRIE,A320-232
742,N812UA,AIRBUS INDUSTRIE,A319-131
743,N461UA,AIRBUS INDUSTRIE,A320-232
744,N414UA,AIRBUS INDUSTRIE,A320-232
745,N227UA,BOEING,777-222
746,N561UA,BOEING,757-222
747,N479UA,AIRBUS INDUSTRIE,A320-232
748,N460UA,AIRBUS INDUSTRIE,A320-232
749,N423UA,AIRBUS INDUSTRIE,A320-232
750,N480UA,AIRBUS INDUSTRIE,A320-232
751,N598UA,BOEING,757-222
752,N24715,BOEING,737-724
753,N24212,BOEING,737-824
754,N78448,BOEING,737-924ER
755,N36447,BOEING,737-924ER
756,N26210,BOEING,737-824
757,N39418,BOEING,737-924ER
758,N508AY,AIRBUS,A321-231
759,N668AW,AIRBUS,A320-232
760,N667AW,AIRBUS INDUSTRIE,A320-232
761,N182UW,AIRBUS INDUSTRIE,A321-211
762,N104UW,AIRBUS INDUSTRIE,A320-214
763,N562UW,AIRBUS,A321-231
764,N563UW,AIRBUS,A321-231
765,N177US,AIRBUS INDUSTRIE,A321-211
766,N102UW,AIRBUS INDUSTRIE,A320-214
767,N758US,AIRBUS INDUSTRIE,A319-112
768,N161UW,AIRBUS INDUSTRIE,A321-211
769,N536UW,AIRBUS,A321-231
770,N192UW,AIRBUS INDUSTRIE,A321-211
771,N178US,AIRBUS INDUSTRIE,A321-211
772,N556AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
773,N520AA,KILDALL GARY,FALCON-XP
774,N551AA,LEBLANC GLENN T,FALCON XP
775,N581AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
776,N935XJ,BOMBARDIER INC,CL-600-2D24
777,N921XJ,BOMBARDIER INC,CL-600-2D24
778,N600LR,BOMBARDIER INC,CL-600-2D24
779,N923XJ,BOMBARDIER INC,CL-600-2D24
780,N474AA,CESSNA,172M
781,N274JB,EMBRAER,ERJ 190-100 IGW
782,N316JB,EMBRAER,ERJ 190-100 IGW
783,N990DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
784,N973DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
785,N12567,EMBRAER,EMB-145LR
786,N14162,EMBRAER,EMB-145XR
787,N14125,EMBRAER,EMB-145XR
788,N14158,EMBRAER,EMB-145XR
789,N830AS,CANADAIR,CL-600-2B19
790,N29906,EMBRAER,EMB-145LR
791,N14143,EMBRAER,EMB-145XR
792,N821SK,BOMBARDIER INC,CL-600-2D24
793,N21723,BOEING,737-724
794,N37408,BOEING,737-924
795,N33266,BOEING,737-824
796,N17719,BOEING,737-724
797,N57863,BOEING,757-33N
798,N33294,BOEING,737-824
799,N73278,BOEING,737-824
800,N39415,BOEING,737-924ER
801,N39297,BOEING,737-824
802,N75436,BOEING,737-924ER
803,N782SK,BOMBARDIER INC,CL-600-2C10
804,N926SW,BOMBARDIER INC,CL-600-2B19
805,N753SK,BOMBARDIER INC,CL-600-2C10
806,N910SW,BOMBARDIER INC,CL-600-2B19
807,N440UA,AIRBUS INDUSTRIE,A320-232
808,N438UA,AIRBUS INDUSTRIE,A320-232
809,N578UA,BOEING,737-73V
810,N515UA,BOMBARDIER INC,DHC-8-402
811,N432UA,AIRBUS INDUSTRIE,A320-232
812,N644UA,BOEING,767-322
813,N67052,BOEING,767-424ER
814,N13716,BOEING,737-724
815,N37413,BOEING,737-924ER
816,N457UA,AIRBUS INDUSTRIE,A320-232
817,N473UA,AIRBUS INDUSTRIE,A320-232
818,N415UA,AIRBUS INDUSTRIE,A320-232
819,N490UA,AIRBUS,A320-232
820,N805UA,AIRBUS INDUSTRIE,A319-131
821,N808UA,AIRBUS INDUSTRIE,A319-131
822,N428UA,AIRBUS INDUSTRIE,A320-232
823,N658UA,BOEING,767-322
824,N39461,BOEING,737-924ER
825,N954SW,BOMBARDIER INC,CL-600-2B19
826,N535UW,AIRBUS,A321-231
827,N173US,AIRBUS INDUSTRIE,A321-211
828,N184US,AIRBUS INDUSTRIE,A321-211
829,N701UW,AIRBUS INDUSTRIE,A319-112
830,N103US,AIRBUS INDUSTRIE,A320-214
831,N554UW,AIRBUS,A321-231
832,N17229,BOEING,737-824
833,N215UA,BOEING,777-222
834,N653UA,BOEING,767-322
835,N850UA,AIRBUS INDUSTRIE,A319-131
836,N496UA,AIRBUS,A320-232
837,N815UA,AIRBUS INDUSTRIE,A319-131
838,N663UA,BOEING,767-322
839,N455UA,AIRBUS INDUSTRIE,A320-232
840,N567UA,BFD SYSTEMS,GD-40
841,N8688C,BOMBARDIER INC,CL-600-2B19
842,N841AY,BOMBARDIER INC,CL-600-2B19
843,N8905F,BOMBARDIER INC,CL-600-2B19
844,N8775A,BOMBARDIER INC,CL-600-2B19
845,N914XJ,BOMBARDIER INC,CL-600-2D24
846,N604LR,BOMBARDIER INC,CL-600-2D24
847,N601XJ,BOMBARDIER INC,CL-600-2B19
848,N8924B,BOMBARDIER INC,CL-600-2B19
849,N839AY,BOMBARDIER INC,CL-600-2B19
850,N8673D,BOMBARDIER INC,CL-600-2B19
851,N8444F,BOMBARDIER INC,CL-600-2B19
852,N8855A,BOMBARDIER INC,CL-600-2B19
853,N8883E,BOMBARDIER INC,CL-600-2B19
854,N302AS,BOEING,737-990
855,N530AS,BOEING,737-890
856,N552AS,BOEING,737-890
857,N548AS,BOEING,737-890
858,N518AS,BOEING,737-890
859,N556AS,BOEING,737-890
860,N323AS,BOEING,737-990
861,N351JB,EMBRAER,ERJ 190-100 IGW
862,N206JB,EMBRAER,ERJ 190-100 IGW
863,N292JB,EMBRAER,ERJ 190-100 IGW
864,N179JB,EMBRAER,ERJ 190-100 IGW
865,N337JB,EMBRAER,ERJ 190-100 IGW
866,N963DN,BOEING,MD-90-30
867,N321US,AIRBUS INDUSTRIE,A320-211
868,N949DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
869,N911DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
870,N324US,AIRBUS INDUSTRIE,A320-211
871,N924DN,BOEING,MD-90-30
872,N903DE,MCDONNELL DOUGLAS CORPORATION,MD-88
873,N558AS,BOEING,737-890
874,N512AS,BOEING,737-890
875,N307AS,BOEING,737-990
876,N988DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
877,N967DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
878,N360NW,AIRBUS INDUSTRIE,A320-212
879,N905DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
880,N530US,BOEING,757-251
881,N958DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
882,N315NB,AIRBUS INDUSTRIE,A319-114
883,N974DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
884,N976DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
885,N906DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
886,N348NW,AIRBUS INDUSTRIE,A320-212
887,N556NW,BOEING,757-251
888,N332NB,AIRBUS INDUSTRIE,A319-114
889,N21144,EMBRAER,EMB-145XR
890,N33182,EMBRAER,EMB-145XR
891,N14905,EMBRAER,EMB-145LR
892,N825SK,BOMBARDIER INC,CL-600-2D24
893,N822SK,BOMBARDIER INC,CL-600-2D24
894,N800SK,BOMBARDIER INC,CL-600-2D24
895,N554CA,BOMBARDIER INC,CL-600-2D24
896,N913SW,BOMBARDIER INC,CL-600-2B19
897,N925SW,BOMBARDIER INC,CL-600-2B19
898,N776SK,BOMBARDIER INC,CL-600-2C10
899,N953SW,BOMBARDIER INC,CL-600-2B19
900,N593ML,BOMBARDIER INC,CL-600-2B19
901,N957SW,BOMBARDIER INC,CL-600-2B19
902,N796SK,BOMBARDIER INC,CL-600-2C10
903,N774SK,BOMBARDIER INC,CL-600-2C10
904,N724SK,BOMBARDIER INC,CL-600-2C10
905,N792SK,BOMBARDIER INC,CL-600-2C10
906,N751SK,BOMBARDIER INC,CL-600-2C10
907,N784SK,BOMBARDIER INC,CL-600-2C10
908,N910EV,BOMBARDIER INC,CL-600-2B19
909,N37434,BOEING,737-924ER
910,N210UA,BOEING,777-222
911,N783UA,BOEING,777-222
912,N486UA,AIRBUS INDUSTRIE,A320-232
913,N37274,BOEING,737-824
914,N66057,BOEING,767-424ER
915,N77530,BOEING,737-824
916,N27733,BOEING,737-724
917,N17126,BOEING,757-224
918,N24729,BOEING,737-724
919,N35407,BOEING,737-924
920,N14237,BOEING,737-824
921,N26215,BOEING,737-824
922,N23707,BOEING,737-724
923,N76529,BOEING,737-824
924,N179UW,AIRBUS INDUSTRIE,A321-211
925,N764US,AIRBUS INDUSTRIE,A319-112
926,N744P,AIRBUS INDUSTRIE,A319-112
927,N730SK,BOMBARDIER INC,CL-600-2C10
928,N525VA,AIRBUS,A319-112
929,N528VA,AIRBUS,A319-112
930,N629VA,AIRBUS,A320-214
931,N530VA,AIRBUS,A319-112
932,N639VA,AIRBUS,A320-214
933,N625VA,AIRBUS,A320-214
934,N638VA,AIRBUS,A320-214
935,N624AW,AIRBUS INDUSTRIE,A320-231
936,N654AW,AIRBUS INDUSTRIE,A320-232
937,N558UW,AIRBUS,A321-231
938,N183UW,AIRBUS INDUSTRIE,A321-211
939,N904XJ,BOMBARDIER INC,CL-600-2D24
940,N910XJ,BOMBARDIER INC,CL-600-2D24
941,N908XJ,BOMBARDIER INC,CL-600-2D24
942,N936XJ,BOMBARDIER INC,CL-600-2D24
943,N926XJ,BOMBARDIER INC,CL-600-2D24
944,N584AS,BOEING,737-890
945,N339JB,EMBRAER,ERJ 190-100 IGW
946,N505AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
947,N913DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
948,N318NB,AIRBUS INDUSTRIE,A319-114
949,N341NW,AIRBUS INDUSTRIE,A320-212
950,N13118,EMBRAER,EMB-145XR
951,N21197,EMBRAER,EMB-145XR
952,N371CA,BOMBARDIER INC,CL-600-2C10
953,N748EV,BOMBARDIER INC,CL-600-2C10
954,N730EV,BOMBARDIER INC,CL-600-2C10
955,N738EV,BOMBARDIER INC,CL-600-2C10
956,N16546,EMBRAER,EMB-145LR
957,N11194,EMBRAER,EMB-145XR
958,N14562,EMBRAER,EMB-145LR
959,N138EV,BOMBARDIER INC,CL-600-2D24
960,N14542,EMBRAER,EMB-145LR
961,N12122,EMBRAER,EMB-145XR
962,N11106,EMBRAER,EMB-145XR
963,N14116,EMBRAER,EMB-145XR
964,N24103,EMBRAER,EMB-145XR
965,N13124,EMBRAER,EMB-145XR
966,N443SW,BOMBARDIER INC,CL-600-2B19
967,N980SW,BOMBARDIER INC,CL-600-2B19
968,N778SK,BOMBARDIER INC,CL-600-2C10
969,N932SW,BOMBARDIER INC,CL-600-2B19
970,N780SK,BOMBARDIER INC,CL-600-2C10
971,N773SK,BOMBARDIER INC,CL-600-2C10
972,N13248,BOEING,737-824
973,N68453,BOEING,737-924ER
974,N37427,BOEING,737-924ER
975,N37293,BOEING,737-824
976,N57439,BOEING,737-924ER
977,N38727,BOEING,737-724
978,N87527,BOEING,737-824
979,N37253,BOEING,737-824
980,N77518,BOEING,737-824
981,N57868,BOEING,757-33N
982,N39726,BOEING,737-724
983,N87512,BOEING,737-824
984,N37422,BOEING,737-924ER
985,N12114,BOEING,757-224
986,N23721,BOEING,737-724
987,N592UA,GATES LEARJET CORP.,35A
988,N811UA,AIRBUS INDUSTRIE,A319-131
989,N829UA,AIRBUS INDUSTRIE,A319-131
990,N828UA,AIRBUS INDUSTRIE,A319-131
991,N17128,BOEING,757-224
992,N71411,BOEING,737-924
993,N18223,BOEING,737-824
994,N12218,BOEING,737-824
995,N14731,BOEING,737-724
996,N431UA,AIRBUS INDUSTRIE,A320-232
997,N847UA,AIRBUS INDUSTRIE,A319-131
998,N822UA,AIRBUS INDUSTRIE,A319-131
999,N123UW,AIRBUS INDUSTRIE,A320-214
1000,N189UW,AIRBUS INDUSTRIE,A321-211
1001,N538UW,AIRBUS,A321-231
1002,N709UW,AIRBUS INDUSTRIE,A319-112
1003,N770UW,AIRBUS INDUSTRIE,A319-112
1004,N646UA,BOEING,767-322
1005,N68452,BOEING,737-924ER
1006,N75410,BOEING,737-924
1007,N37255,BOEING,737-824
1008,N31412,BOEING,737-924
1009,N16732,BOEING,737-724
1010,N32404,BOEING,737-924
1011,N77865,BOEING,757-33N
1012,N14704,BOEING,737-724
1013,N19130,BOEING,757-224
1014,N76502,BOEING,737-824
1015,N509AY,AIRBUS,A321-231
1016,N658AW,AIRBUS INDUSTRIE,A320-232
1017,N659AW,AIRBUS INDUSTRIE,A320-232
1018,N111US,AIRBUS INDUSTRIE,A320-214
1019,N745VJ,AIRBUS INDUSTRIE,A319-112
1020,N760US,AIRBUS INDUSTRIE,A319-112
1021,N765US,AIRBUS INDUSTRIE,A319-112
1022,N635VA,AIRBUS,A320-214
1023,N390AA,BOEING,767-323
1024,N399AA,CIRRUS DESIGN CORP,SR22
1025,N546AS,BOEING,737-890
1026,N329JB,EMBRAER,ERJ 190-100 IGW
1027,N304JB,EMBRAER,ERJ 190-100 IGW
1028,N283JB,EMBRAER,ERJ 190-100 IGW
1029,N258JB,EMBRAER,ERJ 190-100 IGW
1030,N249JB,EMBRAER,ERJ 190-100 IGW
1031,N338NB,AIRBUS,A319-114
1032,N327NB,AIRBUS INDUSTRIE,A319-114
1033,N908DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1034,N357NB,AIRBUS,A319-114
1035,N975DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1036,N910DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1037,N947DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1038,N744EV,BOMBARDIER INC,CL-600-2C10
1039,N754EV,BOMBARDIER INC,CL-600-2C10
1040,N752EV,BOMBARDIER INC,CL-600-2C10
1041,N398CA,BOMBARDIER INC,CL-600-2C10
1042,N708EV,BOMBARDIER INC,CL-600-2C10
1043,N761ND,BOMBARDIER INC,CL-600-2C10
1044,N11121,EMBRAER,EMB-145XR
1045,N13133,EMBRAER,EMB-145XR
1046,N13988,EMBRAER,EMB-145LR
1047,N758SK,BOMBARDIER INC,CL-600-2C10
1048,N765SK,BOMBARDIER INC,CL-600-2C10
1049,N706SK,BOMBARDIER INC,CL-600-2C10
1050,N918SW,BOMBARDIER INC,CL-600-2B19
1051,N73291,BOEING,737-824
1052,N37252,BOEING,737-824
1053,N56859,BOEING,757-324
1054,N36444,BOEING,737-924ER
1055,N17233,BOEING,737-824
1056,N78501,BOEING,737-824
1057,N16703,BOEING,737-724
1058,N79521,BOEING,737-824
1059,N176UW,AIRBUS INDUSTRIE,A321-211
1060,N716UW,AIRBUS INDUSTRIE,A319-112
1061,N711UW,AIRBUS INDUSTRIE,A319-112
1062,N713UW,AIRBUS INDUSTRIE,A319-112
1063,N679AW,AIRBUS,A320-232
1064,N181UW,AIRBUS INDUSTRIE,A321-211
1065,N710UW,AIRBUS INDUSTRIE,A319-112
1066,N585AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1067,N190JB,EMBRAER,ERJ 190-100 IGW
1068,N198JB,EMBRAER,ERJ 190-100 IGW
1069,N969DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1070,N916DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1071,N364NW,AIRBUS INDUSTRIE,A320-212
1072,N539US,BOEING,757-251
1073,N345NB,AIRBUS,A319-114
1074,N841AS,BOMBARDIER INC,CL-600-2B19
1075,N956SW,BOMBARDIER INC,CL-600-2B19
1076,N494CA,BOMBARDIER INC,CL-600-2B19
1077,N823SK,BOMBARDIER INC,CL-600-2D24
1078,N679CA,BOMBARDIER INC,CL-600-2D24
1079,N964SW,BOMBARDIER INC,CL-600-2B19
1080,N915SW,BOMBARDIER INC,CL-600-2B19
1081,N402UA,AIRBUS INDUSTRIE,A320-232
1082,N45905,BOEING,787-8
1083,N36280,BOEING,737-824
1084,N76523,BOEING,737-824
1085,N561UW,AIRBUS,A321-231
1086,N171US,AIRBUS INDUSTRIE,A321-211
1087,N167US,AIRBUS INDUSTRIE,A321-211
1088,N196UW,AIRBUS,A321-211
1089,N174US,AIRBUS INDUSTRIE,A321-211
1090,N67134,BOEING,757-224
1091,N12225,BOEING,737-824
1092,N8672A,BOMBARDIER INC,CL-600-2B19
1093,N8588D,BOMBARDIER INC,CL-600-2B19
1094,N920XJ,BOMBARDIER INC,CL-600-2D24
1095,N834AY,BOMBARDIER INC,CL-600-2B19
1096,N8505Q,BOMBARDIER INC,CL-600-2B19
1097,N8888D,BOMBARDIER INC,CL-600-2B19
1098,N8580A,BOMBARDIER INC,CL-600-2B19
1099,N8797A,BOMBARDIER INC,CL-600-2B19
1100,N8982A,BOMBARDIER INC,CL-600-2B19
1101,N8683B,BOMBARDIER INC,CL-600-2B19
1102,N615AA,BEECH,65-A90
1103,N202AA,CESSNA,421C
1104,N597AS,BOEING,737-890
1105,N319AS,BOEING,737-990
1106,N564AS,BOEING,737-890
1107,N315AS,BOEING,737-990
1108,N231JB,EMBRAER,ERJ 190-100 IGW
1109,N267JB,EMBRAER,ERJ 190-100 IGW
1110,N348NB,AIRBUS,A319-114
1111,N312US,AIRBUS INDUSTRIE,A320-211
1112,N952DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1113,N972DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1114,N362NW,AIRBUS INDUSTRIE,A320-212
1115,N999DN,MCDONNELL DOUGLAS CORPORATION,MD-88
1116,N915DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1117,N905DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1118,N962DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1119,N21129,EMBRAER,EMB-145XR
1120,N717EV,BOMBARDIER INC,CL-600-2C10
1121,N983DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1122,N540US,BOEING,757-251
1123,N824SK,BOMBARDIER INC,CL-600-2D24
1124,N803SK,BOMBARDIER INC,CL-600-2D24
1125,N786SK,BOMBARDIER INC,CL-600-2C10
1126,N971SW,BOMBARDIER INC,CL-600-2B19
1127,N947SW,BOMBARDIER INC,CL-600-2B19
1128,N642UA,BOEING,767-322
1129,N59053,BOEING,767-424ER
1130,N214UA,BOEING,777-222
1131,N825UA,AIRBUS INDUSTRIE,A319-131
1132,N76508,BOEING,737-824
1133,N76503,BOEING,737-824
1134,N41140,BOEING,757-224
1135,N87531,BOEING,737-824
1136,N14230,BOEING,737-824
1137,N57857,BOEING,757-324
1138,N35271,BOEING,737-824
1139,N76516,BOEING,737-824
1140,N24211,BOEING,737-824
1141,N20904,BOEING,787-8
1142,N771UA,BOEING,777-222
1143,N430UA,AIRBUS INDUSTRIE,A320-232
1144,N795UA,BOEING,777-222
1145,N652UA,BOEING,767-322
1146,N523UW,AIRBUS,A321-231
1147,N524UW,AIRBUS,A321-231
1148,N197UW,AIRBUS,A321-211
1149,N851VA,AIRBUS,A320-214
1150,N622VA,AIRBUS,A320-214
1151,N843VA,AIRBUS,A320-214
1152,N837VA,AIRBUS,A320-214
1153,N922XJ,BOMBARDIER INC,CL-600-2D24
1154,N905XJ,BOMBARDIER INC,CL-600-2D24
1155,N913XJ,BOMBARDIER INC,CL-600-2D24
1156,N928XJ,BOMBARDIER INC,CL-600-2D24
1157,N934XJ,BOMBARDIER INC,CL-600-2D24
1158,N360AA,BOEING,767-323
1159,N425AA,PIPER,PA-28-180
1160,N533AS,BOEING,737-890
1161,N525AS,BOEING,737-890
1162,N579AS,BOEING,737-890
1163,N923DN,BOEING,MD-90-30
1164,N945DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1165,N931DN,MCDONNELL DOUGLAS,MD-90-30
1166,N273JB,EMBRAER,ERJ 190-100 IGW
1167,N904DE,MCDONNELL DOUGLAS CORPORATION,MD-88
1168,N961DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1169,N936DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1170,N541US,BOEING,757-251
1171,N358NB,AIRBUS,A319-114
1172,N968DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
1173,N12142,EMBRAER,EMB-145XR
1174,N538CA,BOMBARDIER INC,CL-600-2D24
1175,N750EV,BOMBARDIER INC,CL-600-2C10
1176,N136EV,BOMBARDIER INC,CL-600-2D24
1177,N13978,EMBRAER,EMB-145LR
1178,N728SK,BOMBARDIER INC,CL-600-2C10
1179,N715SK,BOMBARDIER INC,CL-600-2C10
1180,N948SW,BOMBARDIER INC,CL-600-2B19
1181,N738SK,BOMBARDIER INC,CL-600-2C10
1182,N709SK,BOMBARDIER INC,CL-600-2C10
1183,N668UA,BOEING,767-322
1184,N76515,BOEING,737-824
1185,N12238,BOEING,737-824
1186,N14118,BOEING,757-224
1187,N35260,BOEING,737-824
1188,N45440,BOEING,737-924ER
1189,N553UW,AIRBUS,A321-231
1190,N708UW,AIRBUS INDUSTRIE,A319-112
1191,N16713,BOEING,737-724
1192,N665AW,AIRBUS INDUSTRIE,A320-232
1193,N124US,AIRBUS INDUSTRIE,A320-214
1194,N740UW,AIRBUS INDUSTRIE,A319-112
1195,N163US,AIRBUS INDUSTRIE,A321-211
1196,N733UW,AIRBUS INDUSTRIE,A319-112
1197,N673AW,AIRBUS,A320-232
1198,N549UW,AIRBUS,A321-231
1199,N604AW,AIRBUS INDUSTRIE,A320-232
1200,N656AW,AIRBUS INDUSTRIE,A320-232
1201,N839VA,AIRBUS,A320-214
1202,N845VA,AIRBUS,A320-214
1203,N637VA,AIRBUS,A320-214
1204,N499AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1205,N594AS,BOEING,737-890
1206,N626AS,BOEING,737-790
1207,N508AS,BOEING,737-890
1208,N184JB,EMBRAER,ERJ 190-100 IGW
1209,N536AS,BOEING,737-890
1210,N371NB,AIRBUS,A319-114
1211,N340NB,AIRBUS,A319-114
