,tail_num,manufacturer,model
0,N489AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
1,N487AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
2,N426AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
3,N499AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
4,N395AA,BEECH,B300
5,N394AA,AVIAT AIRCRAFT INC,A-1B
6,N550AA,GULFSTREAM AEROSPACE,GV-SP (G550)
7,N520AA,KILDALL GARY,FALCON-XP
8,N582UW,AIRBUS INDUSTRIE,A321-231
9,N556UW,AIRBUS,A321-231
10,N579UW,AIRBUS INDUSTRIE,A321-231
11,N521UW,AIRBUS,A321-231
12,N180US,AIRBUS INDUSTRIE,A321-211
13,N193UW,AIRBUS,A321-211
14,N553UW,AIRBUS,A321-231
15,N508AY,AIRBUS,A321-231
16,N926UW,AIRBUS,A321-231
17,N177US,AIRBUS INDUSTRIE,A321-211
18,N509AY,AIRBUS,A321-231
19,N982VJ,AIRBUS,A321-231
20,N927UW,AIRBUS,A321-231
21,N980UY,AIRBUS,A321-231
22,N534UW,AIRBUS,A321-231
23,N572UW,AIRBUS INDUSTRIE,A321-231
24,N194UW,AIRBUS,A321-211
25,N760US,AIRBUS INDUSTRIE,A319-112
26,N607AS,BOEING,737-790
27,N492AS,BOEING,737-990ER
28,N423AS,BOEING,737-990ER
29,N467AS,BOEING,737-990ER
30,N306AS,BOEING,737-990
31,N613AS,BOEING,737-790
32,N178US,AIRBUS INDUSTRIE,A321-211
33,N543UW,AIRBUS,A321-231
34,N187US,AIRBUS,A321-211
35,N667AW,AIRBUS INDUSTRIE,A320-232
36,N156UW,AIRBUS,A321-211
37,N347NB,AIRBUS,A319-114
38,N975DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
39,N961AT,BOEING,717-200
40,N840DN,BOEING,737-932ER
41,N930AT,BOEING,717-200
42,N302NB,AIRBUS INDUSTRIE,A319-114
43,N349NB,AIRBUS,A319-114
44,N907DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
45,N959DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
46,N314US,AIRBUS INDUSTRIE,A320-211
47,N944DN,MCDONNELL DOUGLAS,MD-90-30
48,N3760C,BOEING,737-832
49,N684JW,EMBRAER,EMB-145LR
50,N687JS,EMBRAER,EMB-145LR
51,N624AE,EMBRAER,EMB-145LR
52,N626AE,EMBRAER,EMB-145LR
53,N922AT,BOEING,717-200
54,N12157,EMBRAER,EMB-145XR
55,N15574,EMBRAER,EMB-145LR
56,N14570,EMBRAER,EMB-145LR
57,N17196,EMBRAER,EMB-145XR
58,N19554,EMBRAER,EMB-145LR
59,N18556,EMBRAER,EMB-145LR
60,N14562,EMBRAER,EMB-145LR
61,N23139,EMBRAER,EMB-145XR
62,N14105,EMBRAER,EMB-145XR
63,N13161,EMBRAER,EMB-145XR
64,N12569,EMBRAER,EMB-145LR
65,N14977,EMBRAER,EMB-145LR
66,N13550,EMBRAER,EMB-145LR
67,N11535,EMBRAER,EMB-145LR
68,N13133,EMBRAER,EMB-145XR
69,N11551,EMBRAER,EMB-145LR
70,N22909,EMBRAER,EMB-145LR
71,N15980,EMBRAER,EMB-145LR
72,N17169,EMBRAER,EMB-145XR
73,N11544,EMBRAER,EMB-145LR
74,N13903,EMBRAER,EMB-145LR
75,N12540,EMBRAER,EMB-145LR
76,N13989,EMBRAER,EMB-145LR
77,N11536,EMBRAER,EMB-145LR
78,N13975,EMBRAER,EMB-145LR
79,N13202,EMBRAER,EMB-145XR
80,N17185,EMBRAER,EMB-145XR
81,N11199,EMBRAER,EMB-145XR
82,N14177,EMBRAER,EMB-145XR
83,N13978,EMBRAER,EMB-145LR
84,N15555,EMBRAER,EMB-145LR
85,N12166,EMBRAER,EMB-145XR
86,N17146,EMBRAER,EMB-145XR
87,N14162,EMBRAER,EMB-145XR
88,N13908,EMBRAER,EMB-145LR
89,N12163,EMBRAER,EMB-145XR
90,N13994,EMBRAER,EMB-145LR
91,N21129,EMBRAER,EMB-145XR
92,N15986,EMBRAER,EMB-145LR
93,N16546,EMBRAER,EMB-145LR
94,N13566,EMBRAER,EMB-145LR
95,N14904,EMBRAER,EMB-145LR
96,N12201,EMBRAER,EMB-145XR
97,N16976,EMBRAER,EMB-145LR
98,N12160,EMBRAER,EMB-145XR
99,N14143,EMBRAER,EMB-145XR
100,N13538,EMBRAER,EMB-145LR
101,N11187,EMBRAER,EMB-145XR
102,N11547,EMBRAER,EMB-145LR
103,N12567,EMBRAER,EMB-145LR
104,N12175,EMBRAER,EMB-145XR
105,N36915,EMBRAER,EMB-145LR
106,N16561,EMBRAER,EMB-145LR
107,N13988,EMBRAER,EMB-145LR
108,N11548,EMBRAER,EMB-145LR
109,N16987,EMBRAER,EMB-145LR
110,N13997,EMBRAER,EMB-145LR
111,N12563,EMBRAER,EMB-145LR
112,N17560,EMBRAER,EMB-145LR
113,N16911,EMBRAER,EMB-145LR
114,N10575,EMBRAER,EMB-145LR
115,N11193,EMBRAER,EMB-145XR
116,N11164,EMBRAER,EMB-145XR
117,N11189,EMBRAER,EMB-145XR
118,N14991,EMBRAER,EMB-145LR
119,N15910,EMBRAER,EMB-145LR
120,N26545,EMBRAER,EMB-145LR
121,N14174,EMBRAER,EMB-145XR
122,N14542,EMBRAER,EMB-145LR
123,N11184,EMBRAER,EMB-145XR
124,N16541,EMBRAER,EMB-145LR
125,N11565,EMBRAER,EMB-145LR
126,N17984,EMBRAER,EMB-145LR
127,N16981,EMBRAER,EMB-145LR
128,N16183,EMBRAER,EMB-145XR
129,N27152,EMBRAER,EMB-145XR
130,N18557,EMBRAER,EMB-145LR
131,N13992,EMBRAER,EMB-145LR
132,N14916,EMBRAER,EMB-145LR
133,N15572,EMBRAER,EMB-145LR
134,N15983,EMBRAER,EMB-145LR
135,N14173,EMBRAER,EMB-145XR
136,N14902,EMBRAER,EMB-145LR
137,N21197,EMBRAER,EMB-145XR
138,N14168,EMBRAER,EMB-145XR
139,N16559,EMBRAER,EMB-145LR
140,N14188,EMBRAER,EMB-145XR
141,N31131,EMBRAER,EMB-145XR
142,N29906,EMBRAER,EMB-145LR
143,N11539,EMBRAER,EMB-145LR
144,N13995,EMBRAER,EMB-145LR
145,N16919,EMBRAER,EMB-145LR
146,N14573,EMBRAER,EMB-145LR
147,N21537,EMBRAER,EMB-145LR
148,N16571,EMBRAER,EMB-145LR
149,N14905,EMBRAER,EMB-145LR
150,N13979,EMBRAER,EMB-145LR
151,N29917,EMBRAER,EMB-145LR
152,N11109,EMBRAER,EMB-145XR
153,N14543,EMBRAER,EMB-145LR
154,N14993,EMBRAER,EMB-145LR
155,N11194,EMBRAER,EMB-145XR
156,N636NK,AIRBUS,A320-232
157,N625NK,AIRBUS,A320-232
158,N627NK,AIRBUS,A320-232
159,N615NK,AIRBUS,A320-232
160,N626NK,AIRBUS,A320-232
161,N659NK,AIRBUS,A321-231
162,N661NK,AIRBUS,A321-231
163,N660NK,AIRBUS,A321-231
164,N603NK,AIRBUS,A320-232
165,N641NK,AIRBUS,A320-232
166,N614NK,AIRBUS,A320-232
167,N611NK,AIRBUS,A320-232
168,N606NK,AIRBUS,A320-232
169,N632NK,AIRBUS,A320-232
170,N631NK,AIRBUS,A320-232
171,N643NK,AIRBUS,A320-232
172,N617NK,AIRBUS,A320-232
173,N667NK,AIRBUS,A321-231
174,N658NK,AIRBUS,A321-231
175,N657NK,AIRBUS,A321-231
176,N602NK,AIRBUS,A320-232
177,N646NK,AIRBUS,A320-232
178,N623NK,AIRBUS,A320-232
179,N630NK,AIRBUS,A320-232
180,N622NK,AIRBUS,A320-232
181,N640NK,AIRBUS,A320-232
182,N620NK,AIRBUS,A320-232
183,N639NK,AIRBUS,A320-232
184,N629NK,AIRBUS,A320-232
185,N605NK,AIRBUS,A320-232
186,N616NK,AIRBUS,A320-232
187,N665NK,AIRBUS,A321-231
188,N635NK,AIRBUS,A320-232
189,N607NK,AIRBUS INDUSTRIE,A320-232
190,N628NK,AIRBUS,A320-232
191,N621NK,AIRBUS,A320-232
192,N727SK,BOMBARDIER INC,CL-600-2C10
193,N133SY,EMBRAER S A,ERJ 170-200 LR
194,N120SY,EMBRAER S A,ERJ 170-200 LR
195,N148SY,EMBRAER S A,ERJ 170-200 LR
196,N109SY,EMBRAER S A,ERJ 170-200 LR
197,N706SK,BOMBARDIER INC,CL-600-2C10
198,N779SK,BOMBARDIER INC,CL-600-2C10
199,N784SK,BOMBARDIER INC,CL-600-2C10
200,N702SK,BOMBARDIER INC,CL-600-2C10
201,N746SK,BOMBARDIER INC,CL-600-2C10
202,N144SY,EMBRAER S A,ERJ 170-200 LR
203,N116SY,EMBRAER,ERJ 170-200 LR
204,N108SY,EMBRAER S A,ERJ 170-200 LR
205,N135SY,EMBRAER S A,ERJ 170-200 LR
206,N107SY,EMBRAER S A,ERJ 170-200 LR
207,N908SW,BOMBARDIER INC,CL-600-2B19
208,N498CA,BOMBARDIER INC,CL-600-2B19
209,N934SW,BOMBARDIER INC,CL-600-2B19
210,N973SW,BOMBARDIER INC,CL-600-2B19
211,N693BR,BOMBARDIER INC,CL-600-2B19
212,N479CA,BOMBARDIER INC,CL-600-2B19
213,N957SW,BOMBARDIER INC,CL-600-2B19
214,N926SW,BOMBARDIER INC,CL-600-2B19
215,N594SW,BOMBARDIER INC,CL-600-2B19
216,N964SW,BOMBARDIER INC,CL-600-2B19
217,N951SW,BOMBARDIER INC,CL-600-2B19
218,N913SW,BOMBARDIER INC,CL-600-2B19
219,N143SY,EMBRAER S A,ERJ 170-200 LR
220,N701SK,BOMBARDIER INC,CL-600-2C10
221,N751SK,BOMBARDIER INC,CL-600-2C10
222,N745SK,BOMBARDIER INC,CL-600-2C10
223,N754SK,BOMBARDIER INC,CL-600-2C10
224,N730SK,BOMBARDIER INC,CL-600-2C10
225,N774SK,BOMBARDIER INC,CL-600-2C10
226,N708SK,BOMBARDIER INC,CL-600-2C10
227,N715SK,BOMBARDIER INC,CL-600-2C10
228,N795SK,BOMBARDIER INC,CL-600-2C10
229,N138SY,EMBRAER S A,ERJ 170-200 LR
230,N127SY,EMBRAER S A,ERJ 170-200 LR
231,N131SY,EMBRAER S A,ERJ 170-200 LR
232,N121SY,EMBRAER S A,ERJ 170-200 LR
233,N150SY,EMBRAER S A,ERJ 170-200 LR
234,N965SW,BOMBARDIER INC,CL-600-2B19
235,N128SY,EMBRAER S A,ERJ 170-200 LR
236,N724SK,BOMBARDIER INC,CL-600-2C10
237,N768SK,BOMBARDIER INC,CL-600-2C10
238,N758SK,BOMBARDIER INC,CL-600-2C10
239,N773SK,BOMBARDIER INC,CL-600-2C10
240,N959SW,BOMBARDIER INC,CL-600-2B19
241,N916SW,BOMBARDIER INC,CL-600-2B19
242,N986SW,BOMBARDIER INC,CL-600-2B19
243,N920SW,BOMBARDIER INC,CL-600-2B19
244,N945SW,BOMBARDIER INC,CL-600-2B19
245,N969SW,BOMBARDIER INC,CL-600-2B19
246,N141SY,EMBRAER S A,ERJ 170-200 LR
247,N925SW,BOMBARDIER INC,CL-600-2B19
248,N918SW,BOMBARDIER INC,CL-600-2B19
249,N954SW,BOMBARDIER INC,CL-600-2B19
250,N956SW,BOMBARDIER INC,CL-600-2B19
251,N134SY,EMBRAER S A,ERJ 170-200 LR
252,N796SK,BOMBARDIER INC,CL-600-2C10
253,N153SY,EMBRAER S A,ERJ 170-200 LR
254,N130SY,EMBRAER S A,ERJ 170-200 LR
255,N787SK,BOMBARDIER INC,CL-600-2C10
256,N142SY,EMBRAER S A,ERJ 170-200 LR
257,N106SY,EMBRAER S A,ERJ 170-200 LR
258,N782SK,BOMBARDIER INC,CL-600-2C10
259,N136SY,EMBRAER S A,ERJ 170-200 LR
260,N710SK,BOMBARDIER INC,CL-600-2C10
261,N707SK,BOMBARDIER INC,CL-600-2C10
262,N980SW,BOMBARDIER INC,CL-600-2B19
263,N960SW,BOMBARDIER INC,CL-600-2B19
264,N952SW,BOMBARDIER INC,CL-600-2B19
265,N740SK,BOMBARDIER INC,CL-600-2C10
266,N713SK,BOMBARDIER INC,CL-600-2C10
267,N154SY,EMBRAER S A,ERJ 170-200 LR
268,N103SY,EMBRAER S A,ERJ 170-200 LR
269,N604NK,AIRBUS,A320-232
270,N642NK,AIRBUS,A320-232
271,N638NK,AIRBUS,A320-232
272,N37474,BOEING,737-924ER
273,N16709,BOEING,737-724
274,N75436,BOEING,737-924ER
275,N772UA,BOEING,777-222
276,N425UA,AIRBUS INDUSTRIE,A320-232
277,N468UA,AIRBUS INDUSTRIE,A320-232
278,N37456,BOEING,737-924ER
279,N68821,BOEING,737-924ER
280,N72405,BOEING,737-924
281,N441UA,AIRBUS INDUSTRIE,A320-232
282,N68452,BOEING,737-924ER
283,N12754,BOEING,737-700
284,N57857,BOEING,757-324
285,N68842,BOEING,737-924ER
286,N815UA,AIRBUS INDUSTRIE,A319-131
287,N817UA,AIRBUS INDUSTRIE,A319-131
288,N64844,BOEING,737-924ER
289,N844UA,AIRBUS INDUSTRIE,A319-131
290,N803UA,AIRBUS INDUSTRIE,A319-131
291,N37434,BOEING,737-924ER
292,N839UA,AIRBUS INDUSTRIE,A319-131
293,N68843,BOEING,737-924ER
294,N66803,BOEING,737-924ER
295,N408UA,AIRBUS INDUSTRIE,A320-232
296,N69806,BOEING,737-924ER
297,N851UA,AIRBUS,A319-131
298,N37413,BOEING,737-924ER
299,N444UA,AIRBUS INDUSTRIE,A320-232
300,N39463,BOEING,737-924ER
301,N35407,BOEING,737-924
302,N76502,BOEING,737-824
303,N76516,BOEING,737-824
304,N77431,BOEING,737-924ER
305,N836UA,AIRBUS INDUSTRIE,A319-131
306,N75854,BOEING,757-324
307,N472UA,AIRBUS INDUSTRIE,A320-232
308,N67812,BOEING,737-924ER
309,N414UA,AIRBUS INDUSTRIE,A320-232
310,N68836,BOEING,737-924ER
311,N33203,BOEING,737-824
312,N855UA,AIRBUS,A319-131
313,N477UA,AIRBUS INDUSTRIE,A320-232
314,N824UA,AIRBUS INDUSTRIE,A319-131
315,N73251,BOEING,737-824
316,N14237,BOEING,737-824
317,N77871,BOEING,757-33N
318,N801UA,AIRBUS INDUSTRIE,A319-131
319,N19136,BOEING,757-224
320,N27477,BOEING,737-924ER
321,N17752,BOEING,737-71Q
322,N61886,BOEING,737-924ER
323,N36447,BOEING,737-924ER
324,N819UA,AIRBUS INDUSTRIE,A319-131
325,N16234,BOEING,737-824
326,N453UA,AIRBUS INDUSTRIE,A320-232
327,N27246,BOEING,737-824
328,N87507,BOEING,737-824
329,N457UA,AIRBUS INDUSTRIE,A320-232
330,N406UA,AIRBUS INDUSTRIE,A320-232
331,N17719,BOEING,737-724
332,N23721,BOEING,737-724
333,N57869,BOEING,757-33N
334,N14228,BOEING,737-824
335,N35260,BOEING,737-824
336,N843UA,AIRBUS INDUSTRIE,A319-131
337,N36476,BOEING,737-924ER
338,N818UA,AIRBUS INDUSTRIE,A319-131
339,N424UA,AIRBUS INDUSTRIE,A320-232
340,N18223,BOEING,737-824
341,N57439,BOEING,737-924ER
342,N16732,BOEING,737-724
343,N76269,BOEING,737-824
344,N87513,BOEING,737-824
345,N69829,BOEING,737-924ER
346,N13227,BOEING,737-824
347,N812UA,AIRBUS INDUSTRIE,A319-131
348,N25705,BOEING,737-724
349,N411UA,AIRBUS INDUSTRIE,A320-232
350,N76288,BOEING,737-824
351,N664UA,BOEING,767-322
352,N45440,BOEING,737-924ER
353,N27733,BOEING,737-724
354,N24706,BOEING,737-724
355,N37471,BOEING,737-924ER
356,N660UA,BOEING,767-322
357,N57864,BOEING,757-33N
358,N464UA,AIRBUS INDUSTRIE,A320-232
359,N24729,BOEING,737-724
360,N459UA,AIRBUS INDUSTRIE,A320-232
361,N38424,BOEING,737-924ER
362,N647UA,BOEING,767-322
363,N423UA,AIRBUS INDUSTRIE,A320-232
364,N403UA,AIRBUS INDUSTRIE,A320-232
365,N842UA,AIRBUS INDUSTRIE,A319-131
366,N77867,BOEING,757-33N
367,N77430,BOEING,737-924ER
368,N452UA,AIRBUS INDUSTRIE,A320-232
369,N78438,BOEING,737-924ER
370,N436UA,AIRBUS INDUSTRIE,A320-232
371,N811UA,AIRBUS INDUSTRIE,A319-131
372,N66825,BOEING,737-924ER
373,N33289,BOEING,737-824
374,N67827,BOEING,737-924ER
375,N478UA,AIRBUS INDUSTRIE,A320-232
376,N71411,BOEING,737-924
377,N38446,BOEING,737-924ER
378,N779UA,BOEING,777-222
379,N28478,BOEING,737-924ER
380,N409UA,AIRBUS INDUSTRIE,A320-232
381,N76523,BOEING,737-824
382,N850UA,AIRBUS INDUSTRIE,A319-131
383,N76265,BOEING,737-824
384,N413UA,AIRBUS INDUSTRIE,A320-232
385,N36444,BOEING,737-924ER
386,N37468,BOEING,737-924ER
387,N68805,BOEING,737-924ER
388,N62849,BOEING,737-924ER
389,N68822,BOEING,737-924ER
390,N67846,BOEING,737-924ER
391,N828UA,AIRBUS INDUSTRIE,A319-131
392,N24202,BOEING,737-824
393,N810UA,AIRBUS INDUSTRIE,A319-131
394,N802UA,AIRBUS INDUSTRIE,A319-131
395,N846UA,AIRBUS INDUSTRIE,A319-131
396,N809UA,AIRBUS INDUSTRIE,A319-131
397,N446UA,AIRBUS INDUSTRIE,A320-232
398,N68802,BOEING,737-924ER
399,N69835,BOEING,737-924ER
400,N75432,BOEING,737-924ER
401,N487UA,AIRBUS INDUSTRIE,A320-232
402,N57852,BOEING,757-324
403,N420UA,AIRBUS INDUSTRIE,A320-232
404,N13750,BOEING,737-724
405,N813UA,AIRBUS INDUSTRIE,A319-131
406,N806UA,AIRBUS INDUSTRIE,A319-131
407,N407UA,AIRBUS INDUSTRIE,A320-232
408,N837UA,AIRBUS INDUSTRIE,A319-131
409,N69819,BOEING,737-924ER
410,N18220,BOEING,737-824
411,N16217,BOEING,737-824
412,N73256,BOEING,737-824
413,N822UA,AIRBUS INDUSTRIE,A319-131
414,N36247,BOEING,737-824
415,N37274,BOEING,737-824
416,N18112,BOEING,757-224
417,N38473,BOEING,737-924ER
418,N27734,BOEING,737-724
419,N61887,BOEING,737-924ER
420,N39475,BOEING,737-924ER
421,N830UA,AIRBUS INDUSTRIE,A319-131
422,N476UA,AIRBUS INDUSTRIE,A320-232
423,N15710,BOEING,737-724
424,N489UA,AIRBUS,A320-232
425,N496UA,AIRBUS,A320-232
426,N39461,BOEING,737-924ER
427,N69810,BOEING,737-924ER
428,N37253,BOEING,737-824
429,N74856,BOEING,757-324
430,N427UA,AIRBUS INDUSTRIE,A320-232
431,N462UA,AIRBUS INDUSTRIE,A320-232
432,N38459,BOEING,737-924ER
433,N481UA,AIRBUS INDUSTRIE,A320-232
434,N484UA,AIRBUS INDUSTRIE,A320-232
435,N31412,BOEING,737-924
436,N54241,BOEING,737-824
437,N73445,BOEING,737-924ER
438,N54711,BOEING,737-724
439,N14231,BOEING,737-824
440,N675UA,BOEING,767-322
441,N69824,BOEING,737-924ER
442,N87512,BOEING,737-824
443,N24212,BOEING,737-824
444,N67845,BOEING,737-924ER
445,N57868,BOEING,757-33N
446,N12225,BOEING,737-824
447,N494UA,AIRBUS,A320-232
448,N122UA,BOEING,747-422
449,N465UA,AIRBUS INDUSTRIE,A320-232
450,N463UA,AIRBUS INDUSTRIE,A320-232
451,N657UA,BOEING,767-322
452,N847UA,AIRBUS INDUSTRIE,A319-131
453,N495UA,AIRBUS,A320-232
454,N470UA,AIRBUS INDUSTRIE,A320-232
455,N438AA,MCDONNELL DOUGLAS,DC-9-83(MD-83)
456,N474AA,CESSNA,172M
457,N403AA,CESSNA,501
458,N876AA,CIRRUS DESIGN CORP,SR22
459,N867AA,CESSNA,172M
460,N342AA,JAY ANDING,RV-8
461,N344AA,GULFSTREAM AEROSPACE,G-IV
462,N528AA,LAMBERT RICHARD,FALCON XP
463,N482AA,MCDONNELL DOUGLAS,DC-9-82(MD-82)
464,N190UW,AIRBUS INDUSTRIE,A321-211
465,N922US,AIRBUS,A321-231
466,N170US,AIRBUS INDUSTRIE,A321-211
467,N179UW,AIRBUS INDUSTRIE,A321-211
468,N554UW,AIRBUS,A321-231
469,N153UW,AIRBUS,A321-211
470,N587UW,AIRBUS,A321-231
471,N712US,AIRBUS INDUSTRIE,A319-112
472,N161UW,AIRBUS INDUSTRIE,A321-211
473,N814AW,AIRBUS INDUSTRIE,A319-132
474,N560UW,AIRBUS,A321-231
475,N510UW,AIRBUS,A321-231
476,N192UW,AIRBUS INDUSTRIE,A321-211
477,N748UW,AIRBUS INDUSTRIE,A319-112
478,N975UY,AIRBUS,A321-231
479,N171US,AIRBUS INDUSTRIE,A321-211
480,N540UW,AIRBUS,A321-231
481,N523UW,AIRBUS,A321-231
482,N523AS,BOEING,737-890
483,N495AS,BOEING,737-990ER
484,N526AS,BOEING,737-890
485,N464AS,BOEING,737-990ER
486,N315AS,BOEING,737-990
487,N309AS,BOEING,737-990
488,N305AS,BOEING,737-990
489,N477AS,BOEING,737-990ER
490,N531AS,BOEING,737-890
491,N442AS,BOEING,737-990ER
492,N536AS,BOEING,737-890
493,N323AS,BOEING,737-990
494,N375JB,EMBRAER,ERJ 190-100 IGW
495,N283JB,EMBRAER,ERJ 190-100 IGW
496,N178JB,EMBRAER,ERJ 190-100 IGW
497,N198JB,EMBRAER,ERJ 190-100 IGW
498,N298JB,EMBRAER,ERJ 190-100 IGW
499,N766JB,AIRBUS,A320-232
500,N784JB,AIRBUS,A320-232
501,N779JB,AIRBUS,A320-232
502,N561JB,AIRBUS,A320-232
503,N986AT,BOEING,717-200
504,N928AT,BOEING,717-200
505,N935AT,BOEING,717-200
506,N917DN,MCDONNELL DOUGLAS,MD-90-30
507,N3758Y,BOEING,737-832
508,N608AT,BOEING,717-200
509,N361NW,AIRBUS INDUSTRIE,A320-212
510,N365NB,AIRBUS,A319-114
511,N953DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
512,N991DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
513,N991AT,BOEING,717-200
514,N842DN,BOEING,737-932ER
515,N969AT,BOEING,717-200
516,N341NB,AIRBUS,A319-114
517,N322NB,AIRBUS INDUSTRIE,A319-114
518,N953AT,BOEING,717-200
519,N947DN,MCDONNELL DOUGLAS,MD-90-30
520,N944DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
521,N913DE,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
522,N985AT,BOEING,717-200
523,N948AT,BOEING,717-200
524,N982AT,BOEING,717-200
525,N607AT,BOEING,717-200
526,N927AT,BOEING,717-200
527,N932AT,BOEING,717-200
528,N368NB,AIRBUS,A319-114
529,N909DE,MCDONNELL DOUGLAS CORPORATION,MD-88
530,N927DN,BOEING,MD-90-30
531,N964DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
532,N998AT,BOEING,717-200
533,N811DZ,BOEING,737-932ER
534,N959AT,BOEING,717-200
535,N371NB,AIRBUS,A319-114
536,N326NB,AIRBUS INDUSTRIE,A319-114
537,N987AT,BOEING,717-200
538,N932DN,MCDONNELL DOUGLAS,MD-90-30
539,N981DL,MCDONNELL DOUGLAS AIRCRAFT CO,MD-88
540,N923AT,BOEING,717-200
541,N335NW,AIRBUS INDUSTRIE,A320-212
542,N920DN,MCDONNELL DOUGLAS,MD-90-30
543,N375DA,BOEING,737-832
544,N964AT,BOEING,717-200
545,N27200,EMBRAER,EMB-145XR
546,N25134,EMBRAER,EMB-145XR
547,N12172,EMBRAER,EMB-145XR
548,N14203,EMBRAER,EMB-145XR
549,N24103,EMBRAER,EMB-145XR
550,N13913,EMBRAER,EMB-145LR
551,N15912,EMBRAER,EMB-145LR
552,N14568,EMBRAER,EMB-145LR
553,N11107,EMBRAER,EMB-145XR
554,N16149,EMBRAER,EMB-145XR
555,N12900,EMBRAER,EMB-145LR
556,N13553,EMBRAER,EMB-145LR
557,N12142,EMBRAER,EMB-145XR
558,N13118,EMBRAER,EMB-145XR
559,N27190,EMBRAER,EMB-145XR
560,N17115,EMBRAER,EMB-145XR
561,N201FR,AIRBUS,A320-214
562,N202FR,AIRBUS,A320-214
563,N220FR,AIRBUS,A320-214
564,N705FR,AIRBUS,A321-211
565,N706FR,AIRBUS,A321-211
566,N207FR,AIRBUS,A320-214
567,N211FR,AIRBUS,A320-214
568,N213FR,AIRBUS,A320-214
569,N223FR,AIRBUS,A320-214
570,N229FR,AIRBUS,A320-214
571,N702FR,AIRBUS,A321-211
572,N939FR,AIRBUS,A319-112
573,N228FR,AIRBUS,A320-214
574,N230FR,AIRBUS,A320-214
575,N938FR,AIRBUS,A319-112
576,N11140,EMBRAER,EMB-145XR
577,N11192,EMBRAER,EMB-145XR
578,N11150,EMBRAER,EMB-145XR
579,N11181,EMBRAER,EMB-145XR
580,N14558,EMBRAER,EMB-145LR
581,N679SA,BOMBARDIER INC,CL-600-2B19
582,N910SW,BOMBARDIER INC,CL-600-2B19
583,N971SW,BOMBARDIER INC,CL-600-2B19
584,N874AS,BOMBARDIER INC,CL-600-2B19
585,N979SW,BOMBARDIER INC,CL-600-2B19
586,N929SW,BOMBARDIER INC,CL-600-2B19
587,N932EV,BOMBARDIER INC,CL-600-2B19
588,N930SW,BOMBARDIER INC,CL-600-2B19
589,N982SW,BOMBARDIER INC,CL-600-2B19
590,N927SW,BOMBARDIER INC,CL-600-2B19
591,N946SW,BOMBARDIER INC,CL-600-2B19
592,N967SW,BOMBARDIER INC,CL-600-2B19
593,N976SW,BOMBARDIER INC,CL-600-2B19
594,N905SW,BOMBARDIER INC,CL-600-2B19
595,N970SW,BOMBARDIER INC,CL-600-2B19
596,N943SW,BOMBARDIER INC,CL-600-2B19
597,N928SW,BOMBARDIER INC,CL-600-2B19
598,N495CA,BOMBARDIER INC,CL-600-2B19
599,N494CA,BOMBARDIER INC,CL-600-2B19
600,N929EV,BOMBARDIER INC,CL-600-2B19
601,N472CA,BOMBARDIER INC,CL-600-2B19
602,N593ML,BOMBARDIER INC,CL-600-2B19
603,N958SW,BOMBARDIER INC,CL-600-2B19
604,N963SW,BOMBARDIER INC,CL-600-2B19
605,N941SW,BOMBARDIER INC,CL-600-2B19
606,N471CA,BOMBARDIER INC,CL-600-2B19
607,N915SW,BOMBARDIER INC,CL-600-2B19
608,N938SW,BOMBARDIER INC,CL-600-2B19
609,N145SY,EMBRAER S A,ERJ 170-200 LR
610,N117SY,EMBRAER S A,ERJ 170-200 LR
611,N122SY,EMBRAER S A,ERJ 170-200 LR
612,N924SW,BOMBARDIER INC,CL-600-2B19
613,N788SK,BOMBARDIER INC,CL-600-2C10
614,N110SY,EMBRAER S A,ERJ 170-200 LR
615,N794SK,BOMBARDIER INC,CL-600-2C10
616,N716SK,BOMBARDIER INC,CL-600-2C10
617,N726SK,BOMBARDIER INC,CL-600-2C10
618,N705SK,BOMBARDIER INC,CL-600-2C10
619,N119SY,EMBRAER S A,ERJ 170-200 LR
620,N113SY,EMBRAER S A,ERJ 170-200 LR
621,N703SK,BOMBARDIER INC,CL-600-2C10
622,N756SK,BOMBARDIER INC,CL-600-2C10
623,N755SK,BOMBARDIER INC,CL-600-2C10
624,N789SK,BOMBARDIER INC,CL-600-2C10
625,N919SW,BOMBARDIER INC,CL-600-2B19
626,N68807,BOEING,737-924ER
627,N37422,BOEING,737-924ER
628,N61881,BOEING,737-924ER
629,N78448,BOEING,737-924ER
630,N480UA,AIRBUS INDUSTRIE,A320-232
631,N69885,BOEING,737-924ER
632,N852UA,AIRBUS,A319-131
633,N442UA,AIRBUS INDUSTRIE,A320-232
634,N12114,BOEING,757-224
635,N853UA,AIRBUS,A319-131
636,N417UA,AIRBUS INDUSTRIE,A320-232
